Category,Function,File,Line,Code
String Comparison,equalsIgnoreCase(),quarkus/config-api/src/main/java/org/keycloak/config/database/Database.java,108,"if (""dev-file"".equalsIgnoreCase(alias)) {"
String Comparison,equalsIgnoreCase(),quarkus/deployment/src/main/java/org/keycloak/quarkus/deployment/KeycloakProcessor.java,576,.map(f -> f.equalsIgnoreCase(PersistenceUnitTransactionType.RESOURCE_LOCAL.name()))
String Comparison,equalsIgnoreCase(),quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/Environment.java,103,"return Optional.ofNullable(org.keycloak.common.util.Environment.getProfile()).orElse("""").equalsIgnoreCase(org.keycloak.common.util.Environment.DEV_PROFILE_VALUE);"
String Comparison,equalsIgnoreCase(),quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/Environment.java,107,return NON_SERVER_MODE.equalsIgnoreCase(org.keycloak.common.util.Environment.getProfile());
String Comparison,equalsIgnoreCase(),quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/cli/command/ShowConfig.java,118,"if (filter.equalsIgnoreCase(""all"")) {"
String Comparison,equalsIgnoreCase(),quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/integration/resteasy/KeycloakHandlerChainCustomizer.java,48,(PATCH.equalsIgnoreCase(resourceMethod.getHttpMethod()) ||
String Comparison,equalsIgnoreCase(),quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/integration/resteasy/KeycloakHandlerChainCustomizer.java,49,POST.equalsIgnoreCase(resourceMethod.getHttpMethod()) ||
String Comparison,equalsIgnoreCase(),quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/integration/resteasy/KeycloakHandlerChainCustomizer.java,50,PUT.equalsIgnoreCase(resourceMethod.getHttpMethod()))) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/common/parsers/AbstractParser.java,67,".equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/common/util/DocumentUtil.java,399,".equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/common/util/StaxParserUtil.java,930,".equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/common/util/StaxUtil.java,434,".equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/common/util/TransformerUtil.java,109,".equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/common/util/TransformerUtil.java,180,"boolean tccl_jaxp = SystemPropertiesUtil.getSystemProperty(GeneralConstants.TCCL_JAXP, ""false"").equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11AssertionParser.java,114,} else if (JBossSAMLConstants.ISSUER.get().equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11AssertionParser.java,119,} else if (JBossSAMLConstants.SUBJECT.get().equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11AssertionParser.java,124,} else if (JBossSAMLConstants.CONDITIONS.get().equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11AssertionParser.java,133,} else if (SAML11Constants.ATTRIBUTE_STATEMENT.equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11AssertionParser.java,137,} else if (SAML11Constants.AUTHORIZATION_DECISION_STATEMENT.equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11SubjectParser.java,76,if (SAML11Constants.NAME_IDENTIFIER.equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/SAML11SubjectParser.java,92,} else if (JBossSAMLConstants.SUBJECT_CONFIRMATION.get().equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/saml/assertion/SAMLAttributeValueParser.java,72,"if (nilValue != null && (nilValue.equalsIgnoreCase(""true"") || nilValue.equals(""1""))) {"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/parsers/util/SAML11ParserUtil.java,128,if (JBossSAMLConstants.SUBJECT.get().equalsIgnoreCase(tag)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/SignatureUtil.java,80,"if (""DSA"".equalsIgnoreCase(algo)) {"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/SignatureUtil.java,82,"} else if (""RSA"".equalsIgnoreCase(algo)) {"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/SignatureUtil.java,211,"if (""DSA"".equalsIgnoreCase(algo)) {"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/SignatureUtil.java,213,"} else if (""RSA"".equalsIgnoreCase(algo)) {"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/StatementUtil.java,97,if (AttributeConstants.ROLES.equalsIgnoreCase(key)) {
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/XMLTimeUtil.java,232,".equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/util/JAXPValidationUtil.java,82,"if (SecurityActions.getSystemProperty(""picketlink.schema.validate"", ""false"").equalsIgnoreCase(""true"")) {"
String Comparison,equalsIgnoreCase(),saml-core/src/main/java/org/keycloak/saml/processing/core/util/JAXPValidationUtil.java,137,"boolean tccl_jaxp = SystemPropertiesUtil.getSystemProperty(GeneralConstants.TCCL_JAXP, ""false"").equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),server-spi-private/src/main/java/org/keycloak/broker/provider/AbstractIdentityProvider.java,209,if (isNewUser || federatedEmail != null && !federatedEmail.equalsIgnoreCase(localEmail)) {
String Comparison,toLowerCase(),server-spi-private/src/main/java/org/keycloak/connections/jpa/support/EntityManagerProxy.java,133,"return message == null ? false : message.toLowerCase().contains(""duplicate"");"
String Comparison,toLowerCase(),server-spi-private/src/main/java/org/keycloak/models/workflow/WorkflowProvider.java,51,return Boolean.TRUE.equals(exact) ? workflow.getName().equals(search) : workflow.getName().toLowerCase().contains(search.toLowerCase());
String Comparison,toLowerCase(),server-spi-private/src/main/java/org/keycloak/policy/BlacklistPasswordPolicyProvider.java,48,if (!blacklist.contains(password.toLowerCase())) {
String Comparison,toLowerCase(),server-spi-private/src/main/java/org/keycloak/policy/NotContainsUsernamePasswordPolicyProvider.java,39,return password.toLowerCase().contains(username.toLowerCase()) ? new PolicyError(ERROR_MESSAGE) : null;
String Comparison,equalsIgnoreCase(),server-spi-private/src/main/java/org/keycloak/policy/NotEmailPasswordPolicyProvider.java,45,return email.equalsIgnoreCase(password) ? POLICY_ERROR : null;
String Comparison,equalsIgnoreCase(),server-spi-private/src/main/java/org/keycloak/policy/NotUsernamePasswordPolicyProvider.java,42,return username.equalsIgnoreCase(password) ? new PolicyError(ERROR_MESSAGE) : null;
String Comparison,toLowerCase(),server-spi-private/src/test/java/org/keycloak/policy/BlacklistPasswordPolicyProviderTest.java,27,"Assert.assertTrue(blacklist.contains(""1Password!"".toLowerCase()));"
String Comparison,toLowerCase(),server-spi/src/main/java/org/keycloak/models/GroupModel.java,284,return group.getName().toLowerCase().contains(search.toLowerCase());
String Comparison,equalsIgnoreCase(),server-spi/src/main/java/org/keycloak/models/TokenManager.java,32,if (rawAlgorithm.equalsIgnoreCase(Algorithm.none.name())) {
String Comparison,toLowerCase(),server-spi/src/main/java/org/keycloak/models/UserModel.java,182,.filter(group -> finalSearch == null || group.getName().toLowerCase().contains(finalSearch));
String Comparison,toLowerCase(),server-spi/src/main/java/org/keycloak/models/UserModel.java,205,return getGroupsStream().filter(group -> group.getName().toLowerCase().contains(s)).count();
String Comparison,toLowerCase(),server-spi/src/main/java/org/keycloak/storage/user/UserQueryMethodsProvider.java,189,"Optional.ofNullable(user.getFirstName()).orElse("""").toLowerCase().contains(search.toLowerCase()) ||"
String Comparison,toLowerCase(),server-spi/src/main/java/org/keycloak/storage/user/UserQueryMethodsProvider.java,190,"Optional.ofNullable(user.getLastName()).orElse("""").toLowerCase().contains(search.toLowerCase());"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/AuthenticationProcessor.java,616,".setFormData(request.getHttpMethod().equalsIgnoreCase(""post"") ? request.getDecodedFormParameters() :"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/AuthenticationProcessor.java,1151,"boolean remember = rememberMe != null && rememberMe.equalsIgnoreCase(""true"");"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/broker/IdpCreateUserIfUniqueAuthenticator.java,97,if (!UserModel.USERNAME.equalsIgnoreCase(attr.getKey())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/browser/AbstractUsernameFormAuthenticator.java,204,"boolean remember = context.getRealm().isRememberMe() && rememberMe != null && rememberMe.equalsIgnoreCase(""on"");"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/browser/SpnegoAuthenticator.java,83,if (!KerberosConstants.NEGOTIATE.equalsIgnoreCase(tokens[0])) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/resetcred/ResetCredentialEmail.java,255,if (forceLogin == null || FEDERATED_OPTION.equalsIgnoreCase(forceLogin)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/resetcred/ResetCredentialEmail.java,258,} else if (Boolean.TRUE.toString().equalsIgnoreCase(forceLogin)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/resetcred/ResetCredentialEmail.java,260,} else if (Boolean.FALSE.toString().equalsIgnoreCase(forceLogin)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/CertificateValidator.java,125,if (bit.getName().equalsIgnoreCase(name))
String Comparison,toLowerCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/CertificateValidator.java,519,if (!ekuList.contains(eku.toLowerCase())) {
String Comparison,toLowerCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/CertificateValidator.java,542,boolean hasMatch = expectedPolicies.stream().anyMatch(p -> policyList.contains(p.toLowerCase()));
String Comparison,toLowerCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/CertificateValidator.java,552,if (!policyList.contains(policy.toLowerCase())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/X509AuthenticatorConfigModel.java,85,if (value.getName().equalsIgnoreCase(name))
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/X509AuthenticatorConfigModel.java,114,if (value.getName().equalsIgnoreCase(name))
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/authenticators/x509/X509AuthenticatorConfigModel.java,135,if (value.getMode().equalsIgnoreCase(mode))
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authentication/requiredactions/VerifyUserProfile.java,84,if (context.getHttpRequest().getHttpMethod().equalsIgnoreCase(HttpMethod.GET)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/authorization/admin/ResourceSetService.java,334,"if (!""uma"".equalsIgnoreCase(policyModel.getType())) {"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/oidc/mappers/UserAttributeMapper.java,116,if (EMAIL.equalsIgnoreCase(attribute)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/oidc/mappers/UserAttributeMapper.java,118,} else if (FIRST_NAME.equalsIgnoreCase(attribute)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/oidc/mappers/UserAttributeMapper.java,120,} else if (LAST_NAME.equalsIgnoreCase(attribute)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/oidc/mappers/UserAttributeMapper.java,156,if (EMAIL.equalsIgnoreCase(attribute)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/oidc/mappers/UserAttributeMapper.java,158,} else if (FIRST_NAME.equalsIgnoreCase(attribute)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/oidc/mappers/UserAttributeMapper.java,160,} else if (LAST_NAME.equalsIgnoreCase(attribute)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/AttributeToRoleMapper.java,167,.anyMatch(t -> (attributeName == null || attributeName.equalsIgnoreCase(t.getName())) &&
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/AttributeToRoleMapper.java,168,(attributeFriendlyName == null || attributeFriendlyName.equalsIgnoreCase(t.getFriendlyName())));
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,146,if (attribute.equalsIgnoreCase(EMAIL)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,148,} else if (attribute.equalsIgnoreCase(FIRST_NAME)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,150,} else if (attribute.equalsIgnoreCase(LAST_NAME)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,207,if (attribute.equalsIgnoreCase(EMAIL)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,209,} else if (attribute.equalsIgnoreCase(FIRST_NAME)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,211,} else if (attribute.equalsIgnoreCase(LAST_NAME)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,253,.anyMatch(t -> (attributeName == null || attributeName.equalsIgnoreCase(t.getName())) &&
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/broker/saml/mappers/UserAttributeMapper.java,254,(attributeFriendlyName == null || attributeFriendlyName.equalsIgnoreCase(t.getFriendlyName())));
String Comparison,toLowerCase(),services/src/main/java/org/keycloak/device/DeviceRepresentationProviderImpl.java,87,"current.setMobile(userAgent.toLowerCase().contains(""mobile""));"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/headers/DefaultSecurityHeadersProvider.java,187,return a.getType().equalsIgnoreCase(b.getType()) && a.getSubtype().equalsIgnoreCase(b.getSubtype());
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/keys/JavaKeystoreKeyProvider.java,79,String defaultAlgorithmKey = KeyUse.ENC.name().equalsIgnoreCase(model.get(Attributes.KEY_USE)) ? JWEConstants.RSA_OAEP : Algorithm.RS256;
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/keys/JavaKeystoreKeyProvider.java,142,if (use != null && !keyUse.name().equalsIgnoreCase(use)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/keys/JavaKeystoreKeyProvider.java,169,if (!clazz.isInstance(key) || (javaAlgorithm != null && !javaAlgorithm.equalsIgnoreCase(key.getAlgorithm()))) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/organization/authentication/authenticators/browser/OrganizationAuthenticator.java,289,domain.equalsIgnoreCase(broker.getConfig().get(OrganizationModel.ORGANIZATION_DOMAIN_ATTRIBUTE))).findFirst().orElse(null);
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oid4vc/issuance/OID4VCIssuerEndpoint.java,679,boolean contentTypeIsJwt = MediaType.APPLICATION_JWT.equalsIgnoreCase(contentType);
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oid4vc/issuance/keybinding/AttestationValidatorUtil.java,258,"if (""none"".equalsIgnoreCase(alg)) {"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oid4vc/issuance/signing/vcdm/LDSignatureType.java,47,if (signatureType.getValue().equalsIgnoreCase(value))
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oidc/grants/PermissionGrantType.java,110,if (AuthorizationTokenService.CLAIM_TOKEN_FORMAT_ID_TOKEN.equalsIgnoreCase(claimTokenFormat)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oidc/rar/parsers/ClientScopeAuthorizationRequestParser.java,139,if (requestScope.equalsIgnoreCase(clientScopeModel.getName())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oidc/tokenexchange/AbstractTokenExchangeProvider.java,428,if (!UserModel.USERNAME.equalsIgnoreCase(attr.getKey())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oidc/utils/PairwiseSubMapperUtils.java,69,"/*if (!uri.getScheme().equalsIgnoreCase(""https"")) {"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/oidc/utils/RedirectUtils.java,120,"if (!valid.startsWith(scheme + "":"") && !""http"".equalsIgnoreCase(scheme) && !""https"".equalsIgnoreCase(scheme)) {"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/saml/profile/util/Soap.java,277,if (HttpHeaders.CONTENT_TYPE.equalsIgnoreCase(mimeHeader.getName())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/saml/profile/util/Soap.java,279,} else if (HttpHeaders.CONTENT_LENGTH.equalsIgnoreCase(mimeHeader.getName())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/protocol/saml/profile/util/Soap.java,282,if (HttpHeaders.CACHE_CONTROL.equalsIgnoreCase(mimeHeader.getName())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/clientpolicy/executor/SecureLogoutExecutor.java,92,if (HttpMethod.GET.equalsIgnoreCase(request.getHttpMethod()) && !configuration.isAllowFrontChannelLogout()) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/clientpolicy/executor/SecureRedirectUrisEnforcerExecutor.java,396,"if (""localhost"".equalsIgnoreCase(uri.getHost())) { // ""localhost"" is not allowed."
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/clientpolicy/executor/SecureResponseTypeExecutor.java,134,if (OIDCResponseMode.JWT.name().equalsIgnoreCase(request.getResponseMode())) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/clientregistration/ClientRegistrationAuth.java,89,"if (!split[0].equalsIgnoreCase(""bearer"")) {"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/managers/AppAuthManager.java,75,if (!typeString.equalsIgnoreCase(BEARER)) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/managers/AppAuthManager.java,80,if (!typeString.equalsIgnoreCase(BEARER) && !typeString.equals(TokenUtil.TOKEN_TYPE_DPOP)){
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/resources/IdentityBrokerService.java,1145,if (newValue != null && !(ignoreCase? newValue.equalsIgnoreCase(actualValueNotNull) : newValue.equals(actualValueNotNull))) {
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/resources/LoginActionsService.java,1109,"if (rememberMe==null || !rememberMe.equalsIgnoreCase(""true"")) {"
String Comparison,toLowerCase(),services/src/main/java/org/keycloak/services/resources/account/AccountRestService.java,494,return client.getName().toLowerCase().contains(name.toLowerCase());
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/resources/admin/ClientScopeResource.java,267,"if (rep.getAttributes() != null && rep.getAttributes().getOrDefault(ClientScopeModel.IS_DYNAMIC_SCOPE, ""false"").equalsIgnoreCase(""true"")) {"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/resources/admin/ClientScopeResource.java,271,.filter(scopeId -> scopeId.equalsIgnoreCase(this.clientScope.getId()))
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/resources/admin/RealmAdminResource.java,1183,"&& Optional.ofNullable(settings.get(""authType"")).orElse(EmailAuthenticator.AuthenticatorType.BASIC.name()).equalsIgnoreCase(type.name())"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/services/resources/admin/RealmAdminResource.java,1184,"&& realm.getSmtpConfig().getOrDefault(""authType"", EmailAuthenticator.AuthenticatorType.BASIC.name()).equalsIgnoreCase(type.name())"
String Comparison,equalsIgnoreCase(),services/src/main/java/org/keycloak/truststore/FileTruststoreProviderFactory.java,107,"if (system && !""jks"".equalsIgnoreCase(type)) {"
String Comparison,toLowerCase(),services/src/main/java/org/keycloak/utils/SecureContextResolver.java,51,"if (browser != null && browser.toLowerCase().contains(""safari"")) {"
String Comparison,toLowerCase(),tests/base/src/test/java/org/keycloak/tests/admin/authentication/FlowTest.java,680,"assertFalse(StreamUtil.readString((InputStream) response.getEntity(), StandardCharsets.UTF_8).toLowerCase().contains(""exception""));"
String Comparison,equalsIgnoreCase(),tests/base/src/test/java/org/keycloak/tests/admin/user/UserRoleTest.java,232,if(role.getName().equalsIgnoreCase(name)) {
String Comparison,toLowerCase(),tests/custom-providers/src/main/java/org/keycloak/testsuite/federation/UserMapStorage.java,335,userStream = userStream.filter(s -> s.toLowerCase().contains(value.toLowerCase()));
String Comparison,equalsIgnoreCase(),tests/utils/src/main/java/org/keycloak/tests/utils/admin/AdminApiUtil.java,126,if (rep.getUsername().equalsIgnoreCase(username)) {
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/FailableHardcodedStorageProvider.java,68,"return model.getConfig().getFirst(""fail"") != null && model.getConfig().getFirst(""fail"").equalsIgnoreCase(""true"");"
String Comparison,toLowerCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/HardcodedClientStorageProvider.java,90,if (clientId != null && this.clientId.toLowerCase().contains(clientId.toLowerCase())) {
String Comparison,toLowerCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/HardcodedGroupStorageProvider.java,75,if (search != null && this.groupName.toLowerCase().contains(search.toLowerCase())) {
String Comparison,toLowerCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/UserMapStorage.java,335,userStream = userStream.filter(s -> s.toLowerCase().contains(value.toLowerCase()));
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/UserPropertyFileStorage.java,121,"if (""uppercase"".equalsIgnoreCase(username)) {"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/UserPropertyFileStorage.java,134,"if (""uppercase"".equalsIgnoreCase(username)) {"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/UserPropertyFileStorage.java,149,"if (""uppercase"".equalsIgnoreCase(username)) {"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/UserPropertyFileStorage.java,205,"if (""uppercase"".equalsIgnoreCase(username)) {"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/admin/ApiUtil.java,156,if (rep.getUsername().equalsIgnoreCase(username)) {
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/arquillian/ContainerInfo.java,67,"return getQualifier().toLowerCase().contains(""undertow"");"
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/arquillian/ContainerInfo.java,71,"return getQualifier().toLowerCase().contains(""quarkus"");"
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/arquillian/ContainerInfo.java,75,"return getQualifier().toLowerCase().contains(""as7"");"
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/arquillian/ContainerInfo.java,79,"return getQualifier().toLowerCase().contains(""wildfly"");"
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/arquillian/ContainerInfo.java,83,"return getQualifier().toLowerCase().contains(""eap"");"
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/arquillian/ContainerInfo.java,87,"return isAS7() || isWildfly() || isEAP() || getQualifier().toLowerCase().contains(""jboss"");"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/pages/UpdateAccountInformationPage.java,100,"return PageUtils.getPageTitle(driver) != null && PageUtils.getPageTitle(driver).equalsIgnoreCase(""update account information"");"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/updaters/UserAttributeUpdater.java,45,.filter(ur -> userName.equalsIgnoreCase(ur.getUsername()))
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/util/SystemInfoHelper.java,40,"if (""Metaspace"".equalsIgnoreCase(memoryMXBean.getName())) {"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/util/saml/LoginBuilder.java,143,"boolean isPost = method != null && ""post"".equalsIgnoreCase(method);"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/util/saml/RequiredConsentBuilder.java,94,"boolean isPost = ""post"".equalsIgnoreCase(method);"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/util/saml/UpdateProfileBuilder.java,114,"boolean isPost = method != null && ""post"".equalsIgnoreCase(method);"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/adapter/servlet/SAMLServletAdapterTest.java,1033,"realmRoleRes.add(availableRoles.stream().filter(r -> r.getName().equalsIgnoreCase(""manager"")).collect(Collectors.toList()));"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/adapter/servlet/SAMLServletAdapterTest.java,1058,"realmRoleRes.add(availableRoles.stream().filter(r -> r.getName().equalsIgnoreCase(""manager"")).collect(Collectors.toList()));"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/authz/AbstractResourceServerTest.java,218,if (permission.getResourceName().equalsIgnoreCase(expectedResource) || permission.getResourceId().equals(expectedResource)) {
